,Activity Type,Date,Title,Distance,Calories,Time taken,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Best Lap Time,Number of Laps,Time,Temp,Shoes
1121,Running,2022-11-16 0:00:00,Wicomico County Running,15.228,541.915,104.289,184.413,175.712,162.195,213.155,6.849,6.642,30.278,753.12,0.017,0.128,15.093,2022-11-16 7:34:00,15.72,Brooks Ghost 15
1122,Running,2022-05-10 0:00:00,Baltimore Other,7.443,290.876,51.026,93.927,167.891,152.896,235.336,6.856,6.047,186.738,594.383,1.124,2.789,7.713,2022-05-10 14:53:00,20.18,Altra Paradigm 6
1123,Running,2021-06-28 0:00:00,Rye Running,7.855,495.188,54.944,185.79,167.154,133.006,166.265,6.995,6.652,243.077,703.946,0.83,1.934,8.149,2021-06-28 12:07:00,9.24,Altra Paradigm 6
1124,Treadmill Running,2021-04-08 0:00:00,Isla Verde - Running,8.295,331.707,56.937,184.916,168.668,125.169,156.727,6.864,5.867,182.77,582.078,0.259,5.837,8.524,2021-04-08 15:01:00,23.03,Altra Paradigm 6
1125,Cardio,2022-07-19 0:00:00,West Pennsboro Running,11.678,823.946,82.279,178.341,169.756,185.271,199.835,7.046,6.494,629.671,695.891,0.124,2.957,11.822,2022-07-19 10:46:00,2.57,Hoka Mach 5
1126,Treadmill Running,2022-12-20 0:00:00,Voorhees Running,12.688,683.104,88.196,134.653,171.816,187.749,129.541,6.951,6.387,207.593,868.109,1.383,0.249,12.739,2022-12-20 5:15:00,31.06,Hoka Mach 5
1127,Treadmill Running,2022-09-27 0:00:00,Fairfax County Running,9.859,297.3,67.147,187.131,170.749,116.834,160.093,6.811,5.916,943.218,718.528,1.607,3.962,9.986,2022-09-27 21:35:00,21.2,Nike Pegasus 40
1128,Treadmill Running,2021-04-25 0:00:00,Santurce Running,17.112,11.036,113.786,169.505,181.171,131.744,167.139,6.65,5.827,759.415,770.478,1.529,3.131,16.74,2021-04-25 21:53:00,17.55,Nike Alphafly Next% 2
1129,Running,2023-05-11 0:00:00,Philadelphia - Running,1.658,513.304,13.798,128.096,159.616,150.097,244.178,8.32,7.827,135.973,788.901,0.006,5.789,2.326,2023-05-11 9:14:00,14.22,Craft Pro Endur Distance
1130,Running,2021-01-20 0:00:00,Wicomico County Running,6.776,311.348,46.704,134.614,166.968,146.767,206.542,6.893,6.004,181.645,780.205,1.45,5.397,7.09,2021-01-20 13:56:00,30.74,Brooks Ghost 14
1131,Running,2021-01-07 0:00:00,Baltimore County Running,2.725,939.38,23.342,104.658,158.326,117.677,137.731,8.566,7.733,97.989,184.857,0.725,0.319,3.429,2021-01-07 11:59:00,27.77,Brooks Ghost 14
1132,Treadmill Running,2022-01-07 0:00:00,Baltimore Other,15.617,225.971,105.071,180.676,178.084,185.969,226.346,6.728,6.132,908.961,351.296,0.324,1.676,15.385,2022-01-07 21:15:00,30.34,Brooks Ghost 14
1133,Cardio,2021-05-24 0:00:00,Baltimore County Running,13.723,940.986,96.561,89.521,171.502,142.718,234.227,7.036,6.335,379.705,301.818,1.014,0.571,13.773,2021-05-24 9:28:00,13.98,Brooks Ghost 14
1134,Running,2022-03-23 0:00:00,Anne Arundel County Running,16.856,873.563,117.027,105.259,175.664,200.748,218.201,6.943,6.743,94.628,5.739,0.511,3.112,16.703,2022-03-23 4:40:00,18.11,Nike Alphafly Next% 2
1135,Cardio,2022-09-19 0:00:00,Cherry Hill Running,4.002,496.495,29.303,137.812,162.527,160.657,132.878,7.322,6.521,498.798,615.567,1.595,4.152,4.526,2022-09-19 15:24:00,12.18,Craft Pro Endur Distance
1136,Running,2022-05-03 0:00:00,Isla Verde - Running,6.065,36.479,40.394,176.658,167.773,133.411,124.897,6.661,5.681,863.773,522.328,0.148,1.82,6.357,2022-05-03 19:32:00,13.63,Nike Alphafly Next% 2
1137,Running,2023-07-17 0:00:00,Manheim Running,15.7,929.843,109.659,89.893,173.939,119.192,147.606,6.985,6.315,417.345,208.642,0.48,1.177,15.629,2023-07-17 6:59:00,7.98,Craft Pro Endur Distance
1138,Cardio,2023-06-13 0:00:00,Baltimore Other,8.911,33.543,59.323,80.234,171.203,123.102,226.803,6.657,6.23,969.812,333.712,1.453,0.841,9.032,2023-06-13 21:30:00,2.69,Craft Pro Endur Distance
1139,Treadmill Running,2023-08-02 0:00:00,New Castle Running,10.336,568.434,71.879,163.884,169.687,161.356,170.582,6.954,6.707,162.707,860.616,0.449,4.791,10.499,2023-08-02 12:59:00,3.21,Craft Pro Endur Distance
1140,Treadmill Running,2023-08-05 0:00:00,Voorhees Running,17.076,462.857,116.143,79.491,178.405,201.111,240.706,6.801,5.892,254.398,306.647,0.459,0.602,16.813,2023-08-05 4:26:00,2.1,Hoka Mach 5
1141,Running,2022-11-13 0:00:00,Ocean City Running,15.649,696.368,107.981,86.414,175.286,186.297,202.896,6.9,6.235,707.835,23.246,0.738,3.034,15.526,2022-11-13 19:58:00,12.36,Hoka Mach 5
1142,Treadmill Running,2023-10-22 0:00:00,Philadelphia - Running,1.265,254.749,9.696,156.176,160.703,152.04,163.165,7.665,6.741,310.891,981.624,0.431,3.159,1.894,2023-10-22 12:44:00,13.98,Hoka Mach 5
1143,Cardio,2021-09-25 0:00:00,Baltimore - Running,9.278,687.141,65.518,115.045,167.703,168.719,234.06,7.061,6.636,295.876,624.954,1.405,3.342,9.533,2021-09-25 7:37:00,12.99,Brooks Launch 9/GTS 9
1144,Cardio,2022-05-28 0:00:00,Richmond Running,12.616,819.34,88.497,187.086,170.908,154.506,135.618,7.015,6.092,34.679,30.681,1.282,2.573,12.703,2022-05-28 19:35:00,24.12,Nike Alphafly Next% 2
1145,Running,2023-09-22 0:00:00,Haddon Running,6.581,504.07,46.515,132.689,165.573,175.95,186.408,7.068,6.368,631.489,922.888,0.503,0.859,6.953,2023-09-22 6:13:00,23.24,Hoka Mach 5
1146,Treadmill Running,2023-01-18 0:00:00,Philadelphia Running,17.883,288.681,120.512,73.251,180.422,139.35,245.233,6.739,6.37,22.571,156.13,0.056,3.895,17.53,2023-01-18 17:54:00,33.83,Nike Pegasus 40
1147,Treadmill Running,2021-10-02 0:00:00,Baltimore County Running,11.44,606.8,79.448,163.311,170.779,140.463,177.525,6.945,6.624,478.917,422.295,0.124,5.079,11.547,2021-10-02 9:15:00,21.61,Altra Paradigm 6
1148,Running,2023-08-13 0:00:00,Lancaster Running,13.287,926.956,93.577,175.954,171.063,177.122,243.317,7.043,6.6,697.548,581.109,0.947,5.129,13.359,2023-08-13 20:31:00,5.34,Hoka Mach 5
1149,Treadmill Running,2023-03-26 0:00:00,Rye Running,1.024,441.714,9.167,115.004,159.287,166.369,194.491,8.949,8.405,947.799,412.783,0.33,6.989,1.712,2023-03-26 7:21:00,12.99,Hoka Mach 5
1150,Treadmill Running,2022-10-22 0:00:00,Annapolis Running,15.494,111.327,103.59,67.777,178.626,150.648,196.466,6.686,6.316,704.644,305.988,1.281,0.22,15.242,2022-10-22 5:19:00,20.24,Nike Pegasus 40
1151,Treadmill Running,2021-03-05 0:00:00,Baltimore Other,13.685,779.856,95.387,64.024,172.428,134.242,179.515,6.97,6.167,225.366,184.147,1.357,2.447,13.699,2021-03-05 4:20:00,21.11,Adidas Ultra Boost 20
1152,Treadmill Running,2021-04-22 0:00:00,Voorhees Running,0.482,448.086,5.592,125.369,158.598,186.059,230.532,11.605,11.268,281.836,600.914,0.729,1.676,1.204,2021-04-22 16:51:00,19.8,Nike Alphafly Next% 2
1153,Treadmill Running,2021-10-14 0:00:00,Lancaster Running,0.23,237.685,2.71,124.907,159.565,125.886,236.436,11.772,11.296,357.046,640.566,0.518,2.903,0.917,2021-10-14 10:44:00,19.16,Nike Alphafly Next% 2
1154,Treadmill Running,2023-01-07 0:00:00,East Buffalo Running,16.843,160.277,112.851,158.282,179.949,132.954,157.77,6.7,5.772,48.911,387.913,0.8,5.64,16.522,2023-01-07 10:12:00,31.24,Craft Pro Endur Distance
1155,Cardio,2023-10-31 0:00:00,Logan Running,14.919,977.969,104.736,184.88,172.713,186.224,184.205,7.02,6.129,435.451,44.365,1.111,5.485,14.906,2023-10-31 17:12:00,14.56,Hoka Mach 5
1156,Cardio,2023-05-01 0:00:00,Santurce - Running,4.421,531.863,32.297,185.051,162.816,138.783,150.731,7.305,6.674,520.015,173.388,0.916,6.732,4.928,2023-05-01 6:01:00,14.89,Craft Pro Endur Distance
1157,Cardio,2021-12-14 0:00:00,Haverford Running,1.288,542.901,11.505,102.715,158.994,187.936,160.318,8.929,8.29,473.2,42.224,1.704,4.913,1.985,2021-12-14 9:29:00,32.12,Brooks Launch 9/GTS 9
1158,Cardio,2022-09-12 0:00:00,Manheim Running,6.057,104.944,40.736,139.83,167.351,133.095,232.87,6.725,6.201,43.52,801.823,0.388,3.188,6.366,2022-09-12 10:15:00,14.32,Brooks Ghost 15
1159,Cardio,2022-04-19 0:00:00,Logan Running,11.328,769.729,79.638,132.621,169.663,184.346,150.978,7.03,6.702,615.386,618.297,0.78,6.832,11.48,2022-04-19 19:00:00,13.68,Craft Pro Endur Distance
1160,Running,2023-07-05 0:00:00,Ocean City Running,1.433,843.573,14.193,92.772,157.354,120.006,245.703,9.903,9.048,830.075,73.378,1.219,3.551,2.192,2023-07-05 17:50:00,7.71,Brooks Ghost 15
1161,Treadmill Running,2021-09-27 0:00:00,Wicomico County Running,10.8,410.405,74.06,111.487,171.196,162.839,183.554,6.857,5.88,941.478,12.035,1.162,8.584,10.898,2021-09-27 17:18:00,19.62,Altra Paradigm 6
1162,Cardio,2021-05-23 0:00:00,Lancaster Running,9.57,186.56,64.592,150.204,171.071,182.671,159.661,6.749,6.444,349.258,547.869,0.478,2.029,9.689,2021-05-23 8:22:00,19.89,Craft Pro Endur Distance
1163,Treadmill Running,2021-10-17 0:00:00,Voorhees Running,2.678,668.902,21.478,125.496,159.9,200.257,225.432,8.02,7.646,409.061,893.486,0.722,1.678,3.321,2021-10-17 21:37:00,12.76,Brooks Ghost 14
1164,Running,2022-06-21 0:00:00,Annapolis Running,11.651,655.364,81.133,186.482,170.74,141.365,234.582,6.963,6.142,723.278,618.936,1.549,5.844,11.757,2022-06-21 13:52:00,10.65,Nike Alphafly Next% 2
1165,Running,2023-05-15 0:00:00,Ocean City Running,2.654,966.589,23.025,126.679,158.076,194.591,152.41,8.676,7.726,789.268,243.873,0.167,1.38,3.369,2023-05-15 21:56:00,13.89,Craft Pro Endur Distance
1166,Cardio,2022-06-06 0:00:00,Allentown Running,17.99,610.856,123.072,157.823,178.608,201.828,204.913,6.841,6.328,388.434,34.504,1.482,5.691,17.707,2022-06-06 16:36:00,4.37,Brooks Launch 9/GTS 9
1167,Running,2022-03-29 0:00:00,Rye Running,13.684,319.567,92.736,90.156,175.201,114.048,233.697,6.777,6.045,352.357,470.811,1.688,0.385,13.589,2022-03-29 15:39:00,17.63,Craft Pro Endur Distance
1168,Cardio,2022-12-08 0:00:00,Rye Running,12.496,9.568,83.054,164.819,175.646,190.63,195.431,6.646,6.432,188.222,379.665,1.208,3.489,12.399,2022-12-08 19:54:00,34.32,Hoka Mach 5
1169,Cardio,2023-04-01 0:00:00,Haverford Running,15.838,317.155,107.062,61.782,177.798,119.34,174.045,6.76,6.084,610.303,174.976,1.685,0.041,15.614,2023-04-01 18:04:00,14.47,Nike Pegasus 40
1170,Treadmill Running,2022-03-30 0:00:00,Rye Running,8.569,714.681,60.953,76.81,166.687,123.913,189.437,7.113,6.153,460.855,175.878,1.582,7.504,8.872,2022-03-30 6:07:00,16.95,Altra Paradigm 6
1171,Treadmill Running,2023-09-08 0:00:00,Haddon Running,17.479,750.971,120.474,129.381,177.15,141.733,196.124,6.893,6.169,163.838,11.879,0.813,2.55,17.26,2023-09-08 4:23:00,16.15,Nike Pegasus 40
1172,Running,2022-09-06 0:00:00,Baltimore Other,4.971,689.123,36.856,92.757,162.527,166.968,123.94,7.415,7.092,49.68,170.731,1.145,7.145,5.482,2022-09-06 16:46:00,23.8,Craft Pro Endur Distance
1173,Cardio,2023-08-01 0:00:00,East Buffalo Running,13.162,67.646,87.816,166.82,176.094,155.171,122.172,6.672,6.309,810.865,401.131,0.748,2.937,13.038,2023-08-01 9:17:00,7.3,Nike Pegasus 40
1174,Cardio,2021-08-08 0:00:00,Santurce - Running,13.252,804.55,92.647,82.789,171.76,176.39,153.902,6.991,6.222,420.863,286.205,0.331,5.924,13.298,2021-08-08 5:56:00,6.42,Craft Pro Endur Distance
1175,Cardio,2022-06-18 0:00:00,Baltimore Other,17.669,723.209,121.582,121.54,177.546,149.47,212.115,6.881,6.271,470.945,454.204,1.797,0.53,17.432,2022-06-18 13:54:00,2.31,Brooks Ghost 14
1176,Treadmill Running,2023-05-09 0:00:00,Exeter Running,10.9,397.792,74.654,82.47,171.392,176.356,167.434,6.849,6.268,473.551,434.402,0.484,5.076,10.989,2023-05-09 18:38:00,17.66,Hoka Mach 5
1177,Treadmill Running,2022-07-02 0:00:00,Philadelphia - Running,12.188,531.215,83.995,96.332,172.132,174.726,187.831,6.891,6.358,215.44,415.23,0.252,5.288,12.232,2022-07-02 18:00:00,3.39,Hoka Mach 5
1178,Running,2021-12-24 0:00:00,Haddon Running,15.555,501.738,106.234,175.146,176.346,187.121,131.024,6.83,6.237,367.891,454.692,1.186,4.446,15.391,2021-12-24 18:40:00,26.8,Brooks Launch 9/GTS 9
1179,Cardio,2023-06-15 0:00:00,West Pennsboro Running,4.477,500.607,32.491,103.588,163.072,141.917,232.608,7.257,6.736,211.051,887.462,0.843,7.993,4.974,2023-06-15 12:48:00,2.22,Nike Pegasus 40
1180,Treadmill Running,2022-10-25 0:00:00,Haverford Running,17.82,808.92,123.074,117.6,177.21,143.012,143.866,6.907,6.681,373.38,190.08,0.171,0.523,17.594,2022-10-25 12:25:00,19,Craft Pro Endur Distance
1181,Cardio,2022-02-26 0:00:00,Philadelphia - Running,0.5,378.26,5.31,106.224,159.04,191.117,169.634,10.627,10.305,199.876,691.799,1.785,6.841,1.204,2022-02-26 12:43:00,30.71,Altra Paradigm 6
1182,Treadmill Running,2021-05-08 0:00:00,Chester Running,15.57,974.503,109.049,128.798,173.514,170.562,225.671,7.004,6.593,238.421,315.449,0.471,7.967,15.517,2021-05-08 7:53:00,17.35,Craft Pro Endur Distance
1183,Running,2021-01-14 0:00:00,Voorhees Running,2.838,963.507,24.235,119.75,158.316,172.927,240.78,8.538,7.58,886.583,604.767,1.569,7.947,3.542,2021-01-14 17:16:00,26.21,Adidas Ultra Boost 20
1184,Running,2022-06-07 0:00:00,Voorhees Running,5.99,506.518,42.594,153.585,164.85,175.425,171.705,7.111,6.502,234.99,649.135,1.44,6.457,6.398,2022-06-07 15:37:00,10.96,Brooks Launch 9/GTS 9
1185,Treadmill Running,2022-03-01 0:00:00,Cardio,5.953,498.712,42.304,180.384,164.853,172.539,201.694,7.106,6.182,822.626,229.163,0.717,4.471,6.361,2022-03-01 12:01:00,20.84,Nike Alphafly Next% 2
1186,Cardio,2022-02-18 0:00:00,Exeter Running,11.325,848.185,80.068,144.834,169.186,147.295,190.617,7.07,6.092,78.97,749.519,1.807,0.773,11.496,2022-02-18 15:03:00,27.31,Altra Paradigm 6
1187,Running,2021-12-05 0:00:00,Philadelphia Running,8.334,45.603,55.554,140.208,170.439,139.903,217.079,6.666,5.886,616.841,559.03,1.589,7.744,8.493,2021-12-05 10:01:00,31.66,Craft Pro Endur Distance
1188,Cardio,2022-05-16 0:00:00,Annapolis Running,3.512,949.038,28.633,108.453,159.21,185.888,204.301,8.154,7.362,135.835,52.018,1.016,4.355,4.171,2022-05-16 21:13:00,15.99,Craft Pro Endur Distance
